,w1,w2,w3,w4,w5,w6,w7,w8,w9,theta,fitness
14,-0.1292630665455552,0.12083927095733049,0.62425426577292,-0.2443085162986387,0.9366720303203866,0.20400832671070956,-0.873195867259589,-0.46013742555594095,0.7716882064224895,0.400769731439907,2
15,-0.09652752008912602,0.08465520134640525,0.62425426577292,-0.0743218206437477,0.9587364733418458,0.3192105849371101,-0.9097280268884127,-0.46013742555594095,0.4342742903762955,0.4816796249578359,2
16,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.0743218206437477,0.977102862931573,0.0031080317723344297,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
17,-0.09652752008912602,0.09973966319812955,0.6869931839587848,-0.0743218206437477,0.665048101768001,0.27749284674245756,-0.9955519965757904,-0.46013742555594095,0.6144976094351335,0.28123657069166264,2
18,0.3147470480742518,0.24904004261016777,0.7678918595367668,-0.1960969375987236,0.9541925184080142,0.09569669574107675,-0.9955519965757904,-0.5401442011671638,0.7716882064224895,0.566815507119665,2
19,0.06952859956942903,0.15865737171866834,0.9092348051877952,-0.04300724202840889,0.9772648134766151,-0.20622535189663127,-0.960305909623719,-0.6650142704293049,0.7716882064224895,0.46604764814712896,2
20,-0.011512759522813276,0.12083927095733049,0.62425426577292,-0.2443085162986387,0.9587364733418458,0.27749284674245756,-0.960305909623719,-0.46013742555594095,0.786314230187471,0.4326288985615867,2
21,0.3147470480742518,0.23460390339041148,0.8725561708588079,-0.23050950062293607,0.9541925184080142,0.009153594710601398,-0.9097280268884127,-0.5401442011671638,0.7214182517773631,0.5257792416787059,2
22,0.3420165045720218,-0.1779311492318958,0.5980938473591466,-0.49123061937707413,0.9772648134766151,0.12602618713265756,-0.8614043827660753,-0.6436306234565303,0.42450038408028234,0.12526460981660792,2
23,-0.4482404637714583,-0.25600399265322293,0.5980938473591466,-0.1316816758839967,0.95145798390932,0.47122225964015985,-0.9955519965757904,-0.46013742555594095,0.5511825130125474,0.01785477056912832,2
24,0.1542318693957061,0.08465520134640525,0.9092348051877952,-0.12058789654973845,0.9366720303203866,-0.20622535189663127,-0.8614043827660753,-0.4173578518958041,0.6881122749430828,0.474027240899354,2
25,-0.09652752008912602,0.12083927095733049,0.8302710194816187,-0.2443085162986387,0.9648075762487272,0.021897712398686764,-0.9097280268884127,-0.46013742555594095,0.7716882064224895,0.400769731439907,2
26,0.10616763347767844,0.13611371088356217,0.62425426577292,-0.04300724202840889,0.9541925184080142,0.3192105849371101,-0.9097280268884127,-0.46013742555594095,0.25751828296196844,0.4816796249578359,2
27,0.27172298141091833,0.3468859326844236,0.8038997753267645,-0.2443085162986387,0.9275609182315723,0.12602618713265756,-0.8792048809532103,-0.5454162389332629,0.8805881658885324,0.7024564824030881,2
28,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.0743218206437477,0.977102862931573,0.0031080317723344297,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
29,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.0743218206437477,0.9403203533583355,0.19104282980740606,-0.9955519965757904,-0.46013742555594095,0.6776726684065753,0.46604764814712896,3
30,-0.1292630665455552,0.12083927095733049,0.62425426577292,-0.2568887211066644,0.9772648134766151,0.20400832671070956,-0.8761599766410864,-0.5401442011671638,0.6881122749430828,0.400769731439907,2
31,-0.33293107406971245,-0.24540621219862957,0.4987901524346403,-0.028335111463059004,0.9403203533583355,0.5718969374894376,-0.8792048809532103,-0.4430084082468351,0.19740093192200892,0.03957254680471323,2
32,-0.00039460362798915405,-0.24540621219862957,0.7655707884428449,-0.23852895246675443,0.9772648134766151,0.19104282980740606,-0.8665969933684514,-0.46315869948334654,0.7716882064224895,0.28123657069166264,1
33,0.10616763347767844,0.12947505574829243,0.4987901524346403,-0.1960969375987236,0.9275609182315723,0.19104282980740606,-0.9620152726387949,-0.8131516867320048,-0.03947941603444294,-0.19971579970654574,1
34,-0.09652752008912602,0.06042348433423639,0.4987901524346403,-0.2443085162986387,0.9772648134766151,0.19104282980740606,-0.9955519965757904,-0.46013742555594095,0.7716882064224895,0.28123657069166264,1
35,-0.09652752008912602,0.15865737171866834,0.8568896855205839,-0.04300724202840889,0.9967915883136858,0.0031080317723344297,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
36,-0.09652752008912602,-0.70542336493522,0.4987901524346403,-0.23852895246675443,0.9520650574994391,0.46273838470335793,-0.8379332559094763,-0.7236190261246638,0.40189417545977935,-0.2610820356866257,1
37,0.10616763347767844,0.14095184294157304,0.7372032129758705,-0.0743218206437477,0.9772648134766151,0.12602618713265756,-0.9330521843051116,-0.6650142704293049,0.4342742903762955,0.20595700929152194,2
38,-0.011512759522813276,0.15865737171866834,0.8302710194816187,0.01128077907610825,0.9772648134766151,0.021897712398686764,-0.8993723267857654,-0.5745486793486589,0.7716882064224895,0.5688941842635011,2
39,-0.09652752008912602,0.12083927095733049,0.866847043880661,-0.2443085162986387,0.9705651167466305,0.0031080317723344297,-0.9321092452180753,-0.46013742555594095,0.7716882064224895,0.400769731439907,2
40,-0.1292630665455552,0.12083927095733049,0.8038997753267645,-0.2443085162986387,0.9648075762487272,0.021897712398686764,-0.9097280268884127,-0.46013742555594095,0.786314230187471,0.400769731439907,2
41,0.3147470480742518,0.3187502243138538,0.6439654672344999,-0.1960969375987236,0.9648075762487272,0.09569669574107675,-0.9955519965757904,-0.5401442011671638,0.7214182517773631,0.566815507119665,2
42,0.10616763347767844,0.12083927095733049,0.62425426577292,-0.23050950062293607,0.9179624921632474,0.3242275853430714,-0.9330521843051116,-0.5454162389332629,0.4342742903762955,0.349468609218613,2
43,-0.04163809435610544,0.12083927095733049,0.7678918595367668,-0.2568887211066644,0.7705570182580808,0.27749284674245756,-0.9330521843051116,-0.4430084082468351,0.7495984371085269,0.349468609218613,2
44,-0.09652752008912602,0.12083927095733049,0.7372032129758705,-0.20846533898867925,0.977102862931573,0.3242275853430714,-0.9097280268884127,-0.7088270491772826,0.4342742903762955,0.349468609218613,2
45,0.3147470480742518,0.12537974102286853,0.8725561708588079,-0.23050950062293607,0.9587364733418458,0.0031080317723344297,-0.9330521843051116,-0.46315869948334654,0.7214182517773631,0.566815507119665,2
46,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.0743218206437477,0.9403203533583355,0.021897712398686764,-0.8993723267857654,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
47,-0.011512759522813276,0.08465520134640525,0.9092348051877952,-0.12058789654973845,0.9967915883136858,-0.20622535189663127,-0.8614043827660753,-0.4173578518958041,0.6881122749430828,0.46604764814712896,2
48,0.3048001721496705,0.15865737171866834,0.8725561708588079,-0.255889947645608,0.9772648134766151,0.021897712398686764,-0.9534217801694744,-0.5430902176935661,0.7871422091755367,0.5688941842635011,2
49,0.10616763347767844,0.2681800329867463,0.8725561708588079,-0.23050950062293607,0.9587364733418458,0.021897712398686764,-0.9955519965757904,-0.5454162389332629,0.7214182517773631,0.39391505683820416,2
50,-0.09652752008912602,0.15865737171866834,0.866847043880661,-0.0743218206437477,0.977102862931573,0.12602618713265756,-0.9955519965757904,-0.5401442011671638,0.6776726684065753,0.46604764814712896,2
51,0.1542318693957061,0.09973966319812955,0.6183301814001569,-0.2443085162986387,0.9275609182315723,0.19104282980740606,-0.9955519965757904,-0.46315869948334654,0.5235009092954046,0.349468609218613,1
52,-0.09652752008912602,0.06042348433423639,0.4987901524346403,-0.2443085162986387,0.9772648134766151,0.19104282980740606,-0.9955519965757904,-0.46013742555594095,0.7716882064224895,0.28123657069166264,1
53,-0.00039460362798915405,-0.24540621219862957,0.8179246567976759,-0.1960969375987236,0.9648075762487272,0.19104282980740606,-0.9461012817610637,-0.7034365369397766,0.5936962178975516,0.03957254680471323,2
54,-0.011512759522813276,0.12083927095733049,0.7372032129758705,-0.0743218206437477,0.9520650574994391,0.3192105849371101,-0.9794949104009256,-0.5454162389332629,0.4342742903762955,0.46604764814712896,1
55,0.27172298141091833,0.3187502243138538,0.8568896855205839,-0.2443085162986387,0.977102862931573,0.12602618713265756,-0.8792048809532103,-0.5745486793486589,0.8805881658885324,0.7024564824030881,2
56,-0.09652752008912602,0.06042348433423639,0.4987901524346403,-0.2443085162986387,0.9772648134766151,0.19104282980740606,-0.9955519965757904,-0.46013742555594095,0.7716882064224895,0.28123657069166264,1
57,-0.04163809435610544,0.06042348433423639,0.5915891493261081,0.12445055201880684,0.9587364733418458,0.0031080317723344297,-0.8031376867980409,-0.6436306234565303,0.7716882064224895,0.3903778318989197,3
58,-0.1292630665455552,0.12083927095733049,0.8302710194816187,-0.23852895246675443,0.9616793299321993,0.021897712398686764,-0.9097280268884127,-0.46013742555594095,0.7716882064224895,0.39391505683820416,2
59,0.1542318693957061,0.09973966319812955,0.8725561708588079,-0.0743218206437477,0.9179624921632474,0.021897712398686764,-0.8993723267857654,-0.7034365369397766,0.7716882064224895,0.39391505683820416,3
60,0.3147470480742518,0.2681800329867463,0.8725561708588079,-0.23050950062293607,0.9481167313619325,0.0031080317723344297,-0.8665969933684514,-0.5401442011671638,0.6881122749430828,0.566815507119665,2
61,0.1542318693957061,0.09973966319812955,0.7372032129758705,-0.2443085162986387,0.9275609182315723,0.19104282980740606,-0.9620152726387949,-0.46315869948334654,0.5235009092954046,0.349468609218613,2
62,-0.09652752008912602,0.06042348433423639,0.8568896855205839,-0.2443085162986387,0.9366720303203866,0.021897712398686764,-0.8792048809532103,-0.46013742555594095,0.8325125956280175,0.39391505683820416,2
63,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.1316816758839967,0.9366720303203866,0.1875275250743731,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
64,0.10616763347767844,0.29209818308459834,0.7593990153146357,-0.23852895246675443,0.977102862931573,0.009153594710601398,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.3903778318989197,2
65,-0.33293107406971245,-0.24540621219862957,0.4987901524346403,-0.23852895246675443,0.9403203533583355,0.5718969374894376,-0.8792048809532103,-0.4173578518958041,0.4342742903762955,0.03957254680471323,1
66,0.10616763347767844,0.15865737171866834,0.9092348051877952,-0.04300724202840889,0.977102862931573,-0.20622535189663127,-0.8379332559094763,-0.6650142704293049,0.7716882064224895,0.46604764814712896,3
67,-0.09652752008912602,0.06042348433423639,0.4987901524346403,-0.2443085162986387,0.9772648134766151,0.19104282980740606,-0.9955519965757904,-0.4430084082468351,0.7716882064224895,0.28123657069166264,1
68,0.3147470480742518,-0.1779311492318958,0.5980938473591466,-0.4842597834651172,0.9587364733418458,0.0031080317723344297,-0.9330521843051116,-0.6436306234565303,0.6144976094351335,0.12526460981660792,2
69,-0.1292630665455552,0.05313376444604212,0.8568896855205839,-0.0743218206437477,0.977102862931573,0.19104282980740606,-0.9782371643404384,-0.5454162389332629,0.9539813939041604,0.5257792416787059,2
70,-0.09652752008912602,0.15865737171866834,0.9398482101262877,-0.04300724202840889,0.9616793299321993,0.12602618713265756,-0.960305909623719,-0.46013742555594095,0.6144976094351335,0.5688941842635011,2
71,0.10452833083579427,-0.70542336493522,0.4746413685974977,-0.2568887211066644,0.9967915883136858,0.46273838470335793,-0.8761599766410864,-0.671670849917267,0.25751828296196844,-0.2610820356866257,2
72,0.1542318693957061,0.17470715263916858,0.6183301814001569,-0.2443085162986387,0.977102862931573,0.09569669574107675,-0.9955519965757904,-0.46315869948334654,0.5235009092954046,0.349468609218613,2
73,0.06952859956942903,-0.24540621219862957,0.6288721569146805,-0.0743218206437477,0.9587364733418458,0.5829313292595508,-0.9620152726387949,-0.5454162389332629,0.6776726684065753,0.5100260232365152,2
74,0.10616763347767844,0.15865737171866834,0.9586670250796738,-0.2443085162986387,0.9587364733418458,-0.020038698173925118,-0.9955519965757904,-0.5454162389332629,0.6881122749430828,0.349468609218613,3
75,-0.04163809435610544,0.12083927095733049,0.5152391357368775,-0.2568887211066644,0.7705570182580808,0.27749284674245756,-0.9330521843051116,-0.4430084082468351,0.7495984371085269,0.349468609218613,2
76,-0.38410316073672535,0.12947505574829243,0.62425426577292,-0.04300724202840889,0.977102862931573,0.3242275853430714,-0.7922135761264424,-0.5454162389332629,0.6144976094351335,0.349468609218613,2
77,-0.09652752008912602,0.13611371088356217,0.8568896855205839,-0.04300724202840889,0.977102862931573,0.021897712398686764,-0.9955519965757904,-0.7088270491772826,0.7871422091755367,0.38685335458351044,2
78,0.3420165045720218,-0.1779311492318958,0.5980938473591466,-0.49123061937707413,0.824689140147794,0.12602618713265756,-0.8614043827660753,-0.6436306234565303,0.42450038408028234,0.12526460981660792,2
79,0.3420165045720218,-0.1779311492318958,0.5980938473591466,-0.49123061937707413,0.824689140147794,0.12602618713265756,-0.7600345158974224,-0.6436306234565303,0.42450038408028234,0.12526460981660792,2
80,0.3249912635335026,0.3187502243138538,0.8568896855205839,-0.2443085162986387,0.9967915883136858,0.021897712398686764,-0.9955519965757904,-0.619629131718247,0.7716882064224895,0.5688941842635011,2
81,-0.09652752008912602,0.3187502243138538,0.8038997753267645,-0.1960969375987236,0.977102862931573,-0.021720082390268125,-0.8792048809532103,-0.5086265537317038,0.7716882064224895,0.5519322646728297,3
82,-0.1292630665455552,0.12083927095733049,0.62425426577292,-0.2443085162986387,0.9366720303203866,0.20400832671070956,-0.873195867259589,-0.46013742555594095,0.7716882064224895,0.400769731439907,2
83,-0.09652752008912602,0.13611371088356217,0.8568896855205839,-0.04300724202840889,0.977102862931573,0.021897712398686764,-0.9955519965757904,-0.7088270491772826,0.7716882064224895,0.349468609218613,3
84,0.10616763347767844,-0.1779311492318958,0.5980938473591466,-0.3260947175797462,0.977102862931573,0.021897712398686764,-0.7922135761264424,-0.6436306234565303,0.6881122749430828,0.12526460981660792,2
85,0.3249912635335026,0.2681800329867463,0.8302710194816187,-0.2443085162986387,0.9366720303203866,0.009153594710601398,-0.9097280268884127,-0.5430902176935661,0.7716882064224895,0.5688941842635011,2
86,0.10616763347767844,0.15865737171866834,0.62425426577292,-0.0743218206437477,0.8830266866680654,0.27749284674245756,-0.9620152726387949,-0.5430902176935661,0.30403170362849763,0.349468609218613,2
87,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.04300724202840889,0.977102862931573,0.021897712398686764,-0.9955519965757904,-0.5454162389332629,0.7214182517773631,0.46604764814712896,2
88,0.27172298141091833,0.3468859326844236,0.7741165889400878,-0.2443085162986387,0.9275609182315723,0.12602618713265756,-0.8792048809532103,-0.5454162389332629,0.8805881658885324,0.7024564824030881,2
89,-0.00039460362798915405,-0.24540621219862957,0.7655707884428449,-0.23852895246675443,0.9541925184080142,0.19104282980740606,-0.9321092452180753,-0.5430902176935661,0.30403170362849763,0.03957254680471323,2
90,-0.09652752008912602,0.13611371088356217,0.7372032129758705,-0.2443085162986387,0.932410638424636,0.19104282980740606,-0.7922135761264424,-0.46013742555594095,0.5235009092954046,0.400769731439907,2
91,0.06952859956942903,0.06042348433423639,0.7372032129758705,-0.2443085162986387,0.9967915883136858,0.021897712398686764,-0.8792048809532103,-0.46013742555594095,0.8325125956280175,0.39391505683820416,3
92,-0.09652752008912602,0.17470715263916858,0.6288721569146805,-0.0980605330968749,0.7936925925187583,0.021897712398686764,-0.8993723267857654,-0.46013742555594095,0.6831310704069957,0.28123657069166264,2
93,0.19968003842292648,0.13611371088356217,0.4276315345485757,-0.2568887211066644,0.8760541506536539,0.19104282980740606,-0.9010304000659122,-0.8131516867320048,-0.03947941603444294,-0.19971579970654574,1
94,-0.1292630665455552,0.12083927095733049,0.62425426577292,-0.3260947175797462,0.9366720303203866,0.20400832671070956,-0.7922135761264424,-0.46013742555594095,0.6881122749430828,0.400769731439907,2
95,0.3147470480742518,0.2681800329867463,0.8725561708588079,-0.23050950062293607,0.9587364733418458,0.021897712398686764,-0.9955519965757904,-0.5401442011671638,0.7214182517773631,0.566815507119665,2
96,-0.38410316073672535,0.12947505574829243,0.62425426577292,-0.04300724202840889,0.932410638424636,0.3242275853430714,-0.7922135761264424,-0.5454162389332629,0.5936962178975516,0.349468609218613,2
97,-0.04163809435610544,-0.1779311492318958,0.5980938473591466,-0.1316816758839967,0.9275609182315723,0.021897712398686764,-0.7922135761264424,-0.46013742555594095,0.5235009092954046,0.12526460981660792,2
98,-0.18256292689180942,0.15865737171866834,0.9092348051877952,-0.04300724202840889,0.977102862931573,0.021897712398686764,-0.9615489983225824,-0.5454162389332629,0.7885466174459081,0.46604764814712896,2
99,-0.09652752008912602,0.14095184294157304,0.9092348051877952,-0.0743218206437477,0.9403203533583355,0.021897712398686764,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.400769731439907,2
100,-0.09652752008912602,0.14095184294157304,0.8568896855205839,-0.1316816758839967,0.9772648134766151,-0.08572356473865672,-0.9620152726387949,-0.46013742555594095,0.7716882064224895,0.4326288985615867,2
101,0.06952859956942903,0.12947505574829243,0.7372032129758705,-0.2443085162986387,0.9587364733418458,0.021897712398686764,-0.9010304000659122,-0.46013742555594095,0.786314230187471,0.474027240899354,2
102,0.3249912635335026,0.15865737171866834,0.9092348051877952,-0.23050950062293607,0.9772648134766151,0.021897712398686764,-0.9534217801694744,-0.5430902176935661,0.7716882064224895,0.5688941842635011,2
103,0.1542318693957061,0.17470715263916858,0.6183301814001569,-0.2443085162986387,0.9587364733418458,0.09569669574107675,-0.9955519965757904,-0.46315869948334654,0.5235009092954046,0.349468609218613,2
104,-0.09652752008912602,0.12947505574829243,0.37964312211174067,-0.0743218206437477,0.9705651167466305,0.3192105849371101,-0.8379332559094763,-0.4430084082468351,0.6881122749430828,0.3805560905053855,2
105,-0.09652752008912602,0.12947505574829243,0.7372032129758705,-0.04300724202840889,0.977102862931573,0.021897712398686764,-0.8792048809532103,-0.5454162389332629,0.7716882064224895,0.46604764814712896,2
106,0.10452833083579427,-0.0074962061008907455,0.7372032129758705,-0.23050950062293607,0.9463845496558696,0.27749284674245756,-0.9617661221375136,-0.5086265537317038,0.4342742903762955,0.3805560905053855,2
107,-0.00039460362798915405,0.12083927095733049,0.9092348051877952,-0.04300724202840889,0.932410638424636,0.021897712398686764,-0.9955519965757904,-0.619629131718247,0.7871422091755367,0.46604764814712896,2
108,-0.09652752008912602,0.05313376444604212,0.8568896855205839,-0.0743218206437477,0.9403203533583355,0.19104282980740606,-0.9782371643404384,-0.5454162389332629,0.9539813939041604,0.5257792416787059,2
109,-0.18256292689180942,0.17470715263916858,0.9092348051877952,-0.04300724202840889,0.9772648134766151,0.09569669574107675,-0.8462863945072301,-0.46013742555594095,0.6881122749430828,0.5726873304636033,2
110,0.3147470480742518,-0.1779311492318958,0.4987901524346403,-0.04300724202840889,0.9587364733418458,0.3192105849371101,-0.960305909623719,-0.6436306234565303,-0.08348203425833267,0.01785477056912832,2
111,0.3147470480742518,-0.1779311492318958,0.4987901524346403,-0.04300724202840889,0.977102862931573,0.3192105849371101,-0.9461012817610637,-0.6436306234565303,-0.08348203425833267,0.01785477056912832,2
112,0.3147470480742518,0.05313376444604212,0.8038997753267645,-0.23852895246675443,0.9772648134766151,0.12602618713265756,-0.9330521843051116,-0.4845551385653126,0.7214182517773631,0.566815507119665,2
113,-0.09652752008912602,0.09973966319812955,0.8302710194816187,-0.04300724202840889,0.977102862931573,0.1875275250743731,-0.9620152726387949,-0.46013742555594095,0.7982218687067368,0.46604764814712896,3
114,0.06952859956942903,0.09973966319812955,0.62425426577292,-0.0980605330968749,0.9772648134766151,-0.021720082390268125,-0.9463147302981172,-0.5454162389332629,0.7716882064224895,0.38685335458351044,2
115,-0.18256292689180942,0.17470715263916858,0.9092348051877952,-0.04300724202840889,0.9772648134766151,0.09569669574107675,-0.8462863945072301,-0.46013742555594095,0.7495984371085269,0.5726873304636033,2
116,0.3420165045720218,-0.1779311492318958,0.7486785835574399,-0.49123061937707413,0.932410638424636,0.029745996299699984,-0.9782371643404384,-0.4430084082468351,0.42450038408028234,0.20595700929152194,2
117,-0.09652752008912602,0.15865737171866834,0.8568896855205839,-0.04300724202840889,0.9967915883136858,0.0031080317723344297,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
118,0.10616763347767844,0.12083927095733049,0.7741165889400878,-0.2443085162986387,0.9772648134766151,-0.10899493391820458,-0.8792048809532103,-0.46013742555594095,0.7716882064224895,0.474027240899354,2
119,-0.00039460362798915405,-0.1779311492318958,0.7655707884428449,-0.23050950062293607,0.9587364733418458,0.19104282980740606,-0.960305909623719,-0.5454162389332629,0.30403170362849763,0.03957254680471323,2
120,0.06952859956942903,0.12947505574829243,0.4987901524346403,-0.1960969375987236,0.9275609182315723,0.19104282980740606,-0.9097280268884127,-0.8131516867320048,-0.03947941603444294,-0.19971579970654574,2
121,0.3420165045720218,-0.1779311492318958,0.5980938473591466,-0.23852895246675443,0.8830266866680654,0.12602618713265756,-0.9363836002154728,-0.7088270491772826,0.42450038408028234,0.12526460981660792,2
122,0.10616763347767844,0.12083927095733049,0.7372032129758705,-0.23852895246675443,0.9403203533583355,0.27749284674245756,-0.8792048809532103,-0.5454162389332629,0.5553073740163892,0.5257792416787059,2
123,0.10616763347767844,0.12083927095733049,0.8302710194816187,-0.23852895246675443,0.9705651167466305,0.021897712398686764,-0.9330521843051116,-0.46013742555594095,0.7716882064224895,0.39391505683820416,2
124,-0.09652752008912602,0.12083927095733049,0.6439654672344999,-0.0980605330968749,0.9403203533583355,0.27749284674245756,-0.9955519965757904,-0.46013742555594095,0.7716882064224895,0.46604764814712896,2
125,0.10616763347767844,0.12083927095733049,0.7372032129758705,-0.0743218206437477,0.9403203533583355,0.3242275853430714,-0.9330521843051116,-0.7088270491772826,0.4342742903762955,0.349468609218613,3
126,0.19760701882021436,0.12083927095733049,0.62425426577292,-0.24770860018434115,0.9587364733418458,0.27749284674245756,-0.8761599766410864,-0.5454162389332629,0.4342742903762955,0.349468609218613,2
127,-0.1292630665455552,0.12083927095733049,0.62425426577292,-0.1960969375987236,0.9275609182315723,0.27749284674245756,-0.9955519965757904,-0.46013742555594095,0.7716882064224895,0.46604764814712896,2
128,0.3048001721496705,0.2681800329867463,0.8302710194816187,-0.2443085162986387,0.9366720303203866,0.009153594710601398,-0.9097280268884127,-0.5430902176935661,0.7716882064224895,0.5688941842635011,2
129,0.19760701882021436,-0.24540621219862957,0.7593990153146357,-0.23852895246675443,0.9587364733418458,-0.2511760504255447,-0.9321092452180753,-0.671670849917267,0.6776726684065753,0.01785477056912832,1
130,0.3147470480742518,0.3187502243138538,0.7741165889400878,-0.2443085162986387,0.9009652181552905,0.0031080317723344297,-0.8665969933684514,-0.5401442011671638,0.6881122749430828,0.566815507119665,2
131,-0.04163809435610544,0.06042348433423639,0.5915891493261081,0.12445055201880684,0.9587364733418458,0.0031080317723344297,-0.8031376867980409,-0.6436306234565303,0.7716882064224895,0.3903778318989197,3
132,-0.09652752008912602,0.06042348433423639,0.9092348051877952,-0.2443085162986387,0.9616793299321993,0.19104282980740606,-0.8792048809532103,-0.46013742555594095,0.7716882064224895,0.5100260232365152,2
133,0.19968003842292648,0.13611371088356217,0.4276315345485757,-0.24770860018434115,0.8760541506536539,0.20400832671070956,-0.9010304000659122,-0.8131516867320048,-0.03947941603444294,-0.19971579970654574,1
134,-0.09652752008912602,-0.24540621219862957,0.4987901524346403,-0.0743218206437477,0.977102862931573,0.5829313292595508,-0.9955519965757904,-0.6607585509237026,0.30403170362849763,0.03957254680471323,2
135,-0.00039460362798915405,-0.1779311492318958,0.7655707884428449,-0.23050950062293607,0.9587364733418458,0.19104282980740606,-0.960305909623719,-0.46315869948334654,0.30403170362849763,0.03957254680471323,2
136,-0.09652752008912602,0.15865737171866834,0.8302710194816187,-0.2568887211066644,0.9179624921632474,-0.08572356473865672,-0.9363836002154728,-0.46315869948334654,0.7214182517773631,0.28123657069166264,2
137,0.19760701882021436,-0.24540621219862957,0.8302710194816187,-0.23852895246675443,0.9587364733418458,-0.2511760504255447,-0.9321092452180753,-0.7088270491772826,0.6776726684065753,0.01785477056912832,1
138,-0.09652752008912602,0.15865737171866834,0.8568896855205839,-0.04300724202840889,0.9967915883136858,0.0031080317723344297,-0.9955519965757904,-0.5454162389332629,0.6776726684065753,0.46604764814712896,2
139,-0.1292630665455552,0.09973966319812955,0.62425426577292,-0.2443085162986387,0.9648075762487272,0.3192105849371101,-0.7922135761264424,-0.46013742555594095,0.5235009092954046,0.400769731439907,1
140,-0.09652752008912602,0.06944071734379431,0.7486785835574399,-0.2443085162986387,0.8830266866680654,0.27749284674245756,-0.9330521843051116,-0.46013742555594095,0.786314230187471,0.400769731439907,2
141,-0.09652752008912602,0.06042348433423639,0.4987901524346403,-0.2443085162986387,0.9772648134766151,0.19104282980740606,-0.9955519965757904,-0.46013742555594095,0.7716882064224895,0.28123657069166264,1
142,-0.09652752008912602,0.15865737171866834,0.9092348051877952,-0.04300724202840889,0.977102862931573,0.021897712398686764,-0.9955519965757904,-0.5579744856667135,0.6776726684065753,0.46604764814712896,2
